STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;MO_N;MO_TT;MO_TX;MO_TN;MO_FK;MX_TX;MX_FX;MX_TN;MO_SD_S;QN_6;MO_RR;MX_RS;eor
       1051;19500401;19500430;    1;  5.14;   8.59;   13.37;    4.26;    2.04;  22.8;-999;   0.1; 142.40;    1;    63.4;   28.4;eor
       1051;19500501;19500531;    1;  4.85;  14.85;   20.49;    9.85;    1.30;  31.8;-999;   4.5; 208.10;    1;   117.8;   31.0;eor
       1051;19500601;19500630;    1;  3.69;  18.52;   25.21;   12.07;    1.52;  32.8;-999;   5.0; 276.60;    1;   102.2;   27.0;eor
       1051;19500701;19500731;    1;  4.03;  19.05;   24.87;   14.07;    1.75;  30.4;-999;   8.2; 252.90;    1;    86.1;   29.0;eor
       1051;19500801;19500831;    1;  3.91;  18.11;   24.85;   12.82;    1.17;  32.2;-999;   8.0; 236.70;    1;    34.7;    5.3;eor
       1051;19500901;19500930;    1;  5.52;  13.95;   18.73;   10.41;    1.89;  26.8;-999;   5.3;-999;    1;    42.4;   12.0;eor
       1051;19501001;19501031;    1;  4.88;   8.30;   12.75;    4.85;    1.95;  21.0;-999;  -5.5; 121.80;    1;    44.1;   21.5;eor
       1051;19501101;19501130;    1;  6.64;   5.07;    7.73;    2.63;    2.28;  15.4;-999;  -1.0;  45.30;    1;    39.1;    5.1;eor
       1051;19501201;19501231;    1;  5.79;  -1.30;    1.57;   -3.86;    1.46;  13.2;-999; -21.3;  39.50;    1;    40.5;   11.0;eor
       1051;19510101;19510131;    1;  6.79;   2.32;    4.56;   -0.21;    2.33;  10.2;-999; -16.5;  37.70;    1;    49.1;   24.1;eor
       1051;19510201;19510228;    1;  5.79;   3.00;    6.16;    0.32;    2.48;  10.0;-999;  -6.5;-999;    1;    18.4;    5.0;eor
       1051;19510301;19510331;    1;  5.48;   3.04;    6.99;   -0.76;    2.85;  16.1;-999; -13.0; 116.30;    1;    33.0;    7.5;eor
       1051;19510401;19510430;    1;  3.97;   9.17;   15.38;    3.39;    2.01;  27.0;-999;  -3.0; 226.20;    1;    41.3;   13.1;eor
       1051;19510501;19510531;    1;  5.41;  12.62;   17.71;    7.87;    1.87;  26.4;-999;   0.5; 192.90;    1;    63.8;   20.6;eor
       1051;19510601;19510630;    1;  4.92;  16.67;   22.30;   11.54;    1.44;  32.4;-999;   2.4; 200.70;    1;   139.8;   24.8;eor
       1051;19510701;19510731;    1;  4.87;  18.14;   23.83;   13.06;    1.41;  31.6;-999;   5.8; 221.80;    1;   108.8;   52.9;eor
       1051;19510801;19510831;    1;  4.65;  18.58;   24.48;   13.92;    1.31;  30.3;-999;   9.5; 224.70;    1;    79.8;   59.3;eor
       1051;19510901;19510930;    1;  4.77;  15.13;   20.56;   10.71;    1.57;  29.0;-999;   3.5; 176.20;    1;    36.6;   16.5;eor
       1051;19511001;19511031;    1;  2.39;   7.12;   13.65;    2.20;    1.54;  18.2;-999;  -2.5; 198.30;    1;     5.1;    2.3;eor
       1051;19511101;19511130;    1;  6.53;   7.42;   10.38;    4.55;    2.40;  14.5;-999;  -0.8;  33.90;    1;    43.2;   10.0;eor
       1051;19511201;19511231;    1;  5.15;   3.20;    5.94;    0.59;    2.06;  11.0;-999;  -2.8;  67.70;    1;    15.6;    2.8;eor
       1051;19520101;19520131;    1;  6.55;   1.35;    3.95;   -1.55;    2.19;  10.3;-999; -10.0;  52.40;    1;    38.8;   10.0;eor
       1051;19520201;19520229;    1;  6.63;   1.04;    3.10;   -1.37;    2.12;   8.2;-999; -10.1;  41.60;    1;    38.7;    5.0;eor
       1051;19520301;19520331;    1;  4.80;   1.91;    6.69;   -2.00;    1.57;  15.0;-999;  -8.3; 143.80;    1;    66.8;   15.0;eor
       1051;19520401;19520430;    1;  4.42;  11.48;   18.29;    6.24;    1.20;  25.6;-999;  -2.5; 199.80;    1;    25.9;    6.2;eor
       1051;19520501;19520531;    1;  5.80;  12.71;   17.66;    7.96;    1.95;  25.6;-999;   0.0; 170.00;    1;    61.2;   16.8;eor
       1051;19520601;19520630;    1;  4.98;  15.71;   21.27;   10.65;    1.71;  29.2;-999;   3.9; 193.00;    1;    48.7;   17.0;eor
       1051;19520701;19520731;    1;  3.59;  18.49;   24.80;   12.90;    1.36;  34.0;-999;   7.2; 252.70;    1;    27.9;    9.6;eor
       1051;19520801;19520831;    1;  5.05;  18.82;   24.99;   13.95;    1.34;  32.8;-999;   7.7; 212.90;    1;    79.2;   24.9;eor
       1051;19520901;19520930;    1;  5.99;  11.42;   15.70;    8.08;    1.22;  23.3;-999;   1.5; 102.00;    1;   103.7;   33.6;eor
       1051;19521001;19521031;    1;  6.46;   7.67;   11.61;    4.74;    1.62;  17.0;-999;  -1.0;  55.10;    1;    53.6;    7.0;eor
       1051;19521101;19521130;    1;  6.33;   2.61;    5.43;    0.01;    1.60;  12.2;-999;  -5.5;  42.70;    1;    59.6;   15.2;eor
       1051;19521201;19521231;    1;  6.30;  -0.27;    1.98;   -2.73;    1.39;   7.2;-999;  -9.5;  45.00;    1;    15.0;    6.7;eor
       1051;19530101;19530131;    1;  7.49;  -0.03;    1.85;   -2.36;    1.71;   9.2;-999; -11.0;  12.20;    1;    55.1;    9.0;eor
       1051;19530201;19530228;    1;  6.79;   0.86;    3.71;   -1.59;    1.97;  13.4;-999; -14.4;  45.90;    1;    24.4;    7.9;eor
       1051;19530301;19530331;    1;  3.22;   5.42;   11.85;   -0.10;    1.98;  22.2;-999;  -5.6; 182.90;    1;    26.1;    9.0;eor
       1051;19530401;19530430;    1;  3.50;  10.29;   17.84;    3.77;    1.63;  24.5;-999;  -1.1; 230.60;    1;    25.8;    9.9;eor
       1051;19530501;19530531;    1;  4.66;  13.52;   19.86;    8.11;    1.60;  31.0;-999;  -0.5; 211.10;    1;    88.3;   24.6;eor
       1051;19530601;19530630;    1;  4.87;  17.46;   23.78;   12.11;    1.03;  29.8;-999;   4.2; 164.50;    1;   119.3;   30.4;eor
       1051;19530701;19530731;    1;  4.48;  18.79;   25.23;   14.00;    1.34;  31.8;-999;   8.8; 216.20;    1;   111.6;   22.7;eor
       1051;19530801;19530831;    1;  4.05;  16.83;   23.53;   11.74;    1.46;  30.4;-999;   6.2; 232.90;    1;    58.1;   26.2;eor
       1051;19530901;19530930;    1;  4.25;  13.61;   20.24;    8.62;    1.64;  31.3;-999;   1.6; 157.90;    1;    20.2;    6.6;eor
       1051;19531001;19531031;    1;  4.21;  11.08;   15.76;    7.50;    1.34;  23.6;-999;  -0.1; 115.50;    1;     8.4;    2.4;eor
       1051;19531101;19531130;    1;  4.99;   5.38;    8.79;    2.28;    2.00;  17.0;-999;  -4.4;  69.90;    1;     6.1;    2.5;eor
       1051;19531201;19531231;    1;  5.62;   2.33;    4.53;    0.58;    1.97;  13.3;-999;  -3.8;  51.50;    1;    10.5;    4.0;eor
       1051;19540101;19540131;    1;  5.53;  -3.85;   -0.80;   -6.98;    2.02;  10.5;-999; -20.8;  50.80;    1;    52.4;   12.7;eor
       1051;19540201;19540228;    1;  3.95;  -4.44;   -0.19;   -8.50;    2.01;   8.7;-999; -21.6; 114.20;    1;     6.5;    2.2;eor
       1051;19540301;19540331;    1;  5.48;   5.12;   10.17;    1.22;    1.72;  18.4;-999;  -2.8; 108.30;    1;    18.0;    9.5;eor
       1051;19540401;19540430;    1;  5.25;   6.33;   11.14;    1.71;    1.80;  16.6;-999;  -3.6; 142.80;    1;    95.0;   18.2;eor
       1051;19540501;19540531;    1;  4.11;  13.35;   19.81;    7.22;    1.50;  27.0;-999;  -0.5; 217.90;    1;    37.2;   11.3;eor
       1051;19540601;19540630;    1;  4.56;  17.88;   24.50;   11.68;    1.22;  34.7;-999;   7.2; 195.20;    1;    35.3;   23.0;eor
       1051;19540701;19540731;    1;  6.53;  15.72;   20.16;   12.38;    2.02;  26.0;-999;   9.0; 112.60;    1;   256.4;   65.7;eor
       1051;19540801;19540831;    1;  4.54;  17.07;   23.37;   12.08;    1.40;  31.0;-999;   6.8; 198.50;    1;   144.6;   57.1;eor
       1051;19540901;19540930;    1;  4.74;  14.99;   20.00;   10.76;    1.37;  29.4;-999;   2.3; 145.40;    1;    50.4;    9.0;eor
       1051;19541001;19541031;    1;  5.67;  10.88;   15.02;    6.85;    1.78;  23.9;-999;   0.0; 111.30;    1;    54.7;   17.6;eor
       1051;19541101;19541130;    1;  5.76;   3.80;    6.72;    0.54;    2.22;  14.3;-999;  -5.4;  54.70;    1;    27.8;    7.1;eor
       1051;19541201;19541231;    1;  6.59;   3.84;    6.58;    1.07;    2.47;  12.7;-999;  -3.6;  25.40;    1;    76.1;   12.3;eor
       1051;19550101;19550131;    1;  4.89;  -1.98;    0.69;   -4.76;    2.11;   8.3;-999; -14.5;  86.30;    1;    40.0;   16.8;eor
       1051;19550201;19550228;    1;  5.54;  -1.69;    1.84;   -5.52;    2.06;   8.6;-999; -16.2;  81.30;    1;    31.6;    6.6;eor
       1051;19550301;19550331;    1;  5.44;   1.15;    5.23;   -3.51;    2.20;  21.5;-999; -13.2; 125.50;    1;    27.8;    8.4;eor
       1051;19550401;19550430;    1;  5.71;   7.39;   11.98;    2.69;    2.47;  28.8;-999;  -2.0; 122.20;    1;    73.1;   16.0;eor
       1051;19550501;19550531;    1;  4.93;  12.11;   17.96;    6.33;    2.24;  26.0;-999;   0.5; 189.50;    1;    42.6;   14.5;eor
       1051;19550601;19550630;    1;  5.66;  15.79;   21.31;   10.41;    1.79;  30.2;-999;   4.3; 156.50;    1;    88.0;   43.2;eor
       1051;19550701;19550731;    1;  5.91;  18.30;   23.31;   14.13;    1.45;  30.6;-999;   8.9; 123.10;    1;   183.9;   27.5;eor
       1051;19550801;19550831;    1;  5.29;  17.63;   23.50;   12.50;    1.02;  28.2;-999;  10.2; 174.10;    1;    90.7;   26.4;eor
       1051;19550901;19550930;    1;  5.38;  13.76;   19.13;    9.34;    1.11;  26.0;-999;   2.9; 129.00;    1;    45.1;   12.7;eor
       1051;19551001;19551031;    1;  4.54;   8.76;   13.28;    4.43;    1.59;  20.5;-999;  -1.0; 120.40;    1;    47.8;   14.4;eor
       1051;19551101;19551130;    1;  5.96;   5.16;    7.47;    1.93;    2.33;  15.0;-999;  -4.1;  57.20;    1;    28.4;    9.3;eor
       1051;19551201;19551231;    1;  6.14;   3.31;    6.01;    0.38;    2.51;  13.0;-999; -10.4;  40.80;    1;    62.2;    8.8;eor
       1051;19560101;19560131;    1;  5.49;   0.81;    3.42;   -1.75;    2.02;  13.3;-999; -19.6;  70.00;    1;    16.1;    9.9;eor
       1051;19560201;19560229;    1;  5.94; -10.67;   -6.16;  -16.31;    1.01;   7.8;-999; -27.8;  76.30;    1;    37.3;    8.6;eor
       1051;19560301;19560331;    1;  5.44;   2.83;    6.28;   -1.31;    2.70;  17.8;-999; -11.2; 121.00;    1;    52.7;   13.8;eor
       1051;19560401;19560430;    1;  6.28;   6.61;   11.74;    2.49;    1.73;  18.7;-999;  -6.0;  84.40;    1;    66.5;   13.2;eor
       1051;19560501;19560531;    1;  3.92;  13.61;   20.59;    7.55;    1.43;  30.9;-999;   1.5; 237.50;    1;    40.9;   11.8;eor
       1051;19560601;19560630;    1;  6.33;  14.64;   20.58;   11.13;    1.54;  30.9;-999;   7.1;  90.70;    1;   115.1;   32.4;eor
       1051;19560701;19560731;    1;  4.44;  18.44;   24.65;   12.99;    1.87;  30.5;-999;   9.1; 209.00;    1;   136.9;   70.1;eor
       1051;19560801;19560831;    1;  5.33;  16.03;   22.31;   10.90;    1.35;  27.7;-999;   6.5; 149.00;    1;    64.6;   14.6;eor
       1051;19560901;19560930;    1;  4.32;  14.55;   21.05;    9.50;    1.28;  29.8;-999;   4.5; 185.60;    1;    44.4;   13.8;eor
       1051;19561001;19561031;    1;  5.60;   9.22;   13.94;    5.96;    1.38;  24.4;-999;  -4.0;  99.80;    1;    57.7;   16.2;eor
       1051;19561101;19561130;    1;  5.87;   2.43;    5.21;   -0.43;    1.78;  11.4;-999;  -8.9;  63.10;    1;    59.5;   15.9;eor
       1051;19561201;19561231;    1;  6.09;   2.45;    4.78;   -0.05;    1.84;  11.3;-999; -11.0;  53.50;    1;    48.9;    9.5;eor
       1051;19570101;19570131;    1;  6.29;   0.82;    3.45;   -2.48;    1.96;  12.8;-999; -11.5;-999;    1;    20.5;    5.4;eor
       1051;19570201;19570228;    1;  6.19;   4.43;    7.84;    1.84;    1.55;  13.0;-999;  -4.2;  50.20;    1;    42.3;    8.6;eor
       1051;19570301;19570331;    1;  4.96;   6.75;   11.50;    2.58;    1.86;  17.4;-999;  -6.2; 125.70;    1;    89.2;   20.5;eor
       1051;19570401;19570430;    1;  4.22;   8.60;   14.15;    3.22;    1.25;  24.8;-999;  -3.2; 172.60;    1;    22.5;    3.8;eor
       1051;19570501;19570531;    1;  4.13;  11.19;   17.25;    4.77;    1.17;  26.8;-999;  -1.6; 213.00;    1;    25.5;    8.5;eor
       1051;19570601;19570630;    1;  3.50;  18.79;   25.54;   11.98;    1.15;  34.4;-999;   7.1; 252.70;    1;    55.7;   18.8;eor
       1051;19570701;19570731;    1;  5.17;  19.55;   24.41;   15.33;    1.56;  37.3;-999;  11.4; 173.10;    1;   233.4;   38.3;eor
       1051;19570801;19570831;    1;  6.04;  16.31;   21.50;   12.04;    1.35;  29.2;-999;   6.5; 157.50;    1;    72.4;   39.7;eor
       1051;19570901;19570930;    1;  5.41;  12.55;   17.50;    8.76;    1.88;  28.0;-999;   0.3;  97.40;    1;    82.7;   13.1;eor
       1051;19571001;19571031;    1;  4.42;   9.65;   14.99;    5.82;    1.46;  22.5;-999;   0.7; 122.50;    1;    10.8;    5.0;eor
       1051;19571101;19571130;    1;  5.88;   5.59;    8.47;    3.23;    2.04;  15.2;-999;  -6.2;  46.60;    1;    22.7;    9.3;eor
       1051;19571201;19571231;    1;  6.08;   0.38;    3.12;   -2.34;    1.95;  11.5;-999; -15.1;  51.40;    1;    51.9;    9.6;eor
       1051;19580101;19580131;    1;  5.83;   0.36;    3.13;   -2.30;    2.02;   8.1;-999; -14.0;  63.20;    1;    35.2;    7.0;eor
       1051;19580201;19580228;    1;  6.52;   2.96;    6.45;    0.18;    2.53;  16.5;-999;  -8.2;  54.70;    1;    47.0;    7.8;eor
       1051;19580301;19580331;    1;  6.35;   0.29;    3.29;   -2.24;    1.88;   8.5;-999; -11.5;  77.50;    1;    33.2;   12.2;eor
       1051;19580401;19580430;    1;  5.72;   6.14;   10.23;    2.35;    1.58;  18.5;-999;  -4.7; 103.90;    1;    37.1;    8.5;eor
       1051;19580501;19580531;    1;  5.33;  15.59;   21.18;   10.57;    1.58;  30.0;-999;   1.4; 167.90;    1;    83.0;   25.5;eor
       1051;19580601;19580630;    1;  5.33;  16.19;   21.59;   11.20;    1.49;  28.2;-999;   5.4; 155.70;    1;    94.2;   34.2;eor
       1051;19580701;19580731;    1;  4.74;  18.69;   24.57;   13.54;    1.77;  32.7;-999;   5.6; 201.90;    1;   206.5;   92.6;eor
       1051;19580801;19580831;    1;  4.85;  18.03;   23.66;   13.26;    1.52;  29.9;-999;   7.7; 200.80;    1;    42.0;   14.2;eor
       1051;19580901;19580930;    1;  3.97;  14.82;   20.47;   10.09;    1.27;  30.4;-999;   3.8; 168.10;    1;    17.2;    3.2;eor
       1051;19581001;19581031;    1;  5.69;  10.28;   14.22;    7.44;    1.33;  22.3;-999;   1.2;  79.30;    1;   110.4;   16.4;eor
       1051;19581101;19581130;    1;  6.94;   5.41;    8.10;    3.37;    0.89;  14.1;-999;  -1.0;  33.80;    1;    23.5;    8.0;eor
       1051;19581201;19581231;    1;  6.35;   3.10;    5.90;    0.64;    1.78;  10.9;-999;  -7.0;  41.20;    1;     0.6;    0.6;eor
       1051;19590101;19590131;    1;  5.93;   1.14;    4.40;   -1.94;    1.99;  14.4;-999; -10.2;  51.80;    1;    30.2;   13.7;eor
       1051;19590201;19590228;    1;  4.06;  -0.45;    3.93;   -4.14;    1.56;  15.5;-999; -12.7; 107.30;    1;    15.7;    5.7;eor
       1051;19590301;19590331;    1;  4.14;   6.84;   12.47;    2.97;    1.36;  19.5;-999;  -3.8; 152.10;    1;    19.3;    6.1;eor
       1051;19590401;19590430;    1;  4.59;  10.61;   16.90;    5.54;    1.39;  23.3;-999;  -1.0; 180.70;    1;    87.2;   22.1;eor
       1051;19590501;19590531;    1;  4.41;  13.86;   20.22;    7.84;    1.25;  26.8;-999;   2.2; 207.50;    1;    63.7;   24.8;eor
       1051;19590601;19590630;    1;  4.22;  18.03;   24.15;   11.34;    1.40;  30.4;-999;   7.2; 223.00;    1;    33.8;   11.3;eor
       1051;19590701;19590731;    1;  5.02;  19.85;   25.37;   14.96;    1.12;  35.5;-999;  10.5; 162.40;    1;   163.7;   48.0;eor
       1051;19590801;19590831;    1;  4.79;  18.43;   24.43;   13.74;    1.39;  30.7;-999;   5.4; 187.70;    1;    39.0;   11.8;eor
       1051;19590901;19590930;    1;  2.18;  12.14;   20.36;    6.22;    0.80;  26.0;-999;  -1.5; 234.80;    1;     0.2;    0.2;eor
       1051;19591001;19591031;    1;  3.10;   8.08;   15.74;    2.74;    1.30;  22.7;-999;  -3.6; 169.20;    1;    24.2;   12.7;eor
       1051;19591101;19591130;    1;  4.72;   4.55;    7.91;    1.99;    1.30;  12.8;-999;  -6.0;  80.90;    1;    10.4;    3.9;eor
       1051;19591201;19591231;    1;  6.68;   2.21;    5.07;   -0.82;    0.91;  12.8;-999;  -9.6;  23.50;    1;    42.9;    8.0;eor
       1051;19600101;19600131;    1;  6.24;  -0.18;    2.94;   -2.90;    1.88;  11.3;-999; -19.1;-999;    1;    63.4;    8.8;eor
       1051;19600201;19600229;    1;  4.85;  -0.27;    4.20;   -4.16;    1.62;  15.6;-999; -17.4;  83.80;    1;     9.9;    2.8;eor
       1051;19600301;19600331;    1;  5.16;   4.54;    8.72;    1.38;    2.03;  17.8;-999;  -5.4; 121.50;    1;    67.6;   19.1;eor
       1051;19600401;19600430;    1;  4.50;   7.99;   13.72;    2.76;    1.54;  21.9;-999;  -3.4; 164.40;    1;    42.9;   10.4;eor
       1051;19600501;19600531;    1;  4.98;  13.54;   19.62;    7.92;    1.05;  25.8;-999;   1.7; 179.60;    1;    82.4;   15.5;eor
       1051;19600601;19600630;    1;  4.30;  17.38;   23.47;   11.70;    1.60;  29.1;-999;   7.3; 209.00;    1;    33.1;    5.5;eor
       1051;19600701;19600731;    1;  5.36;  17.21;   22.80;   12.57;    1.75;  30.2;-999;   8.8; 154.10;    1;    72.7;   17.3;eor
       1051;19600801;19600831;    1;  5.50;  17.40;   23.60;   13.22;    1.34;  32.5;-999;   9.7; 155.50;    1;    45.3;   12.2;eor
       1051;19600901;19600930;    1;  4.86;  13.07;   19.17;    8.97;    1.11;  25.8;-999;   2.6; 125.60;    1;    35.9;   12.6;eor
       1051;19601001;19601031;    1;  6.21;  10.14;   13.89;    7.13;    1.46;  19.1;-999;  -0.7;  74.00;    1;   154.0;   28.3;eor
       1051;19601101;19601130;    1;  5.74;   6.72;   10.26;    4.00;    1.33;  16.6;-999;  -2.5;  56.30;    1;    46.6;    9.3;eor
       1051;19601201;19601231;    1;  6.72;   2.40;    4.93;    0.17;    1.08;  14.7;-999;  -6.6;  37.50;    1;    50.1;   15.7;eor
       1051;19610101;19610131;    1;  5.17;  -0.88;    2.21;   -3.86;    1.54;   9.3;-999; -18.4;  64.30;    1;    28.4;    7.2;eor
       1051;19610201;19610228;    1;  5.53;   4.45;    8.31;    1.72;    1.62;  14.2;-999;  -3.5;  74.60;    1;    49.9;   12.8;eor
       1051;19610301;19610331;    1;  5.71;   7.17;   11.90;    3.73;    2.20;  19.5;-999;  -1.6;  99.70;    1;    53.4;   10.7;eor
       1051;19610401;19610430;    1;  4.70;  12.16;   18.33;    7.03;    1.27;  25.8;-999;   1.5; 172.30;    1;    95.5;   19.5;eor
       1051;19610501;19610531;    1;  6.45;  11.15;   16.03;    7.55;    1.69;  24.9;-999;   2.8;  90.20;    1;   122.0;   21.8;eor
       1051;19610601;19610630;    1;  4.49;  17.45;   24.06;   11.68;    1.34;  31.3;-999;   7.0; 222.90;    1;    87.7;   19.7;eor
       1051;19610701;19610731;    1;  6.00;  16.71;   21.99;   12.61;    1.88;  32.9;-999;   8.0; 140.70;    1;    52.1;   10.7;eor
       1051;19610801;19610831;    1;  5.55;  16.90;   22.73;   12.56;    1.35;  32.0;-999;   8.2; 142.10;    1;    44.3;    9.8;eor
       1051;19610901;19610930;    1;  3.41;  16.32;   23.61;   11.88;    1.17;  30.2;-999;   4.9; 197.60;    1;    16.9;    5.8;eor
       1051;19611001;19611031;    1;  4.39;  11.30;   16.64;    7.68;    1.42;  22.6;-999;   4.1; 130.80;    1;    39.3;   13.8;eor
       1051;19611101;19611130;    1;  6.26;   4.50;    7.59;    2.10;    1.44;  16.9;-999;  -3.2;  41.20;    1;    48.6;   19.7;eor
       1051;19611201;19611231;    1;  5.38;  -1.08;    2.93;   -4.56;    1.73;  17.7;-999; -17.8;  55.90;    1;    44.0;   15.5;eor
       1051;19620101;19620131;    1;  6.42;   2.10;    5.40;   -0.48;    2.22;  12.3;-999; -10.2;  56.20;    1;    30.9;    6.8;eor
       1051;19620201;19620228;    1;  6.53;   0.31;    3.52;   -2.55;    2.27;   9.4;-999; -14.2;  53.00;    1;    62.3;   21.2;eor
       1051;19620301;19620331;    1;  5.58;   1.23;    5.29;   -2.14;    1.53;  15.8;-999;  -9.5;  99.90;    1;    30.7;    6.7;eor
       1051;19620401;19620430;    1;  5.19;  10.38;   16.26;    5.72;    1.90;  29.7;-999;  -0.5; 129.00;    1;    29.7;    7.1;eor
       1051;19620501;19620531;    1;  6.04;  11.32;   16.84;    7.05;    1.69;  25.3;-999;  -1.7; 121.90;    1;    72.6;   17.6;eor
       1051;19620601;19620630;    1;  4.52;  15.62;   21.43;    9.69;    1.82;  31.2;-999;   3.0; 208.40;    1;    18.9;    6.5;eor
       1051;19620701;19620731;    1;  5.46;  16.27;   21.90;   11.70;    1.29;  32.2;-999;   7.0; 162.00;    1;   109.8;   35.2;eor
       1051;19620801;19620831;    1;  5.22;  17.29;   23.28;   12.73;    1.48;  31.7;-999;   7.4; 163.50;    1;    44.3;   15.3;eor
       1051;19620901;19620930;    1;  4.07;  13.09;   19.61;    8.38;    1.37;  29.7;-999;   3.2; 153.00;    1;    42.6;   11.5;eor
       1051;19621001;19621031;    1;  4.60;   8.95;   14.69;    5.38;    1.03;  24.2;-999;  -3.6; 121.30;    1;    11.2;    5.9;eor
       1051;19621101;19621130;    1;  6.14;   4.50;    7.34;    2.54;    1.67;  16.2;-999;  -8.3;  51.90;    1;    23.1;    6.0;eor
       1051;19621201;19621231;    1;  5.72;  -3.53;   -0.30;   -5.96;    1.37;   9.4;-999; -15.4;  43.90;    1;    43.8;    9.2;eor
       1051;19630101;19630131;    1;  6.66;  -7.68;   -4.30;  -10.76;    1.11;   5.0;-999; -20.5;  39.60;    1;    21.0;    4.2;eor
       1051;19630201;19630228;    1;  5.74;  -5.06;   -1.14;   -8.66;    0.72;   5.1;-999; -16.9;  50.50;    1;    17.3;    5.7;eor
       1051;19630301;19630331;    1;  5.48;   2.99;    7.90;   -1.22;    1.29;  13.8;-999; -15.1;  91.40;    1;    33.8;    7.6;eor
       1051;19630401;19630430;    1;  5.18;   9.56;   15.02;    4.97;    1.18;  21.7;-999;  -2.5; 124.30;    1;    34.3;   11.8;eor
       1051;19630501;19630531;    1;  4.81;  13.71;   19.31;    8.36;    0.91;  26.8;-999;   1.8; 163.70;    1;    57.5;    9.8;eor
       1051;19630601;19630630;    1;  4.92;  17.62;   24.21;   11.89;    1.38;  33.7;-999;   2.3; 184.70;    1;    92.4;   29.0;eor
       1051;19630701;19630731;    1;  4.26;  19.45;   26.78;   13.18;    1.17;  34.2;-999;   8.2; 245.00;    1;    51.5;   12.4;eor
       1051;19630801;19630831;    1;  4.91;  17.58;   23.89;   12.92;    1.29;  35.3;-999;   8.1; 155.00;    1;    93.7;   25.7;eor
       1051;19630901;19630930;    1;  4.51;  14.58;   20.77;   10.48;    0.95;  27.2;-999;   5.0; 136.90;    1;    82.0;   19.8;eor
       1051;19631001;19631031;    1;  4.92;   9.21;   14.47;    5.28;    1.34;  23.2;-999;  -2.0; 126.50;    1;    22.1;    7.0;eor
       1051;19631101;19631130;    1;  5.56;   8.52;   12.20;    5.49;    1.67;  17.2;-999;   0.3;  64.10;    1;    42.1;   13.0;eor
       1051;19631201;19631231;    1;  4.97;  -3.41;   -0.37;   -6.27;    1.01;   7.9;-999; -16.8;  68.60;    1;    14.8;    5.5;eor
       1051;19640101;19640131;    1;  5.15;  -2.59;    0.56;   -5.55;    1.17;   6.0;-999; -15.2;  71.20;    1;    16.6;    3.2;eor
       1051;19640201;19640229;    1;  4.75;   0.19;    3.54;   -2.41;    2.08;   7.8;-999; -12.2;  94.40;    1;    22.7;    4.2;eor
       1051;19640301;19640331;    1;  5.97;   0.23;    3.99;   -2.90;    0.90;  13.2;-999; -10.2;  70.10;    1;    20.9;    8.9;eor
       1051;19640401;19640430;    1;  5.19;   9.75;   15.05;    5.08;    1.10;  24.2;-999;   0.9; 130.50;    1;    42.9;   11.4;eor
       1051;19640501;19640531;    1;  4.34;  14.75;   21.48;    9.03;    1.41;  30.6;-999;   3.5; 218.70;    1;    51.6;   18.4;eor
       1051;19640601;19640630;    1;  4.30;  19.34;   26.45;   13.22;    1.55;  34.4;-999;   7.7; 232.40;    1;    70.2;   19.9;eor
       1051;19640701;19640731;    1;  4.48;  19.62;   26.56;   13.51;    1.40;  35.7;-999;   4.3; 217.40;    1;    11.6;    5.0;eor
       1051;19640801;19640831;    1;  5.01;  16.56;   22.79;   11.80;    1.58;  31.7;-999;   6.1; 137.60;    1;   130.8;   46.3;eor
       1051;19640901;19640930;    1;  3.78;  14.08;   20.55;    9.41;    1.57;  28.5;-999;  -0.2; 176.70;    1;    18.4;    4.3;eor
       1051;19641001;19641031;    1;  5.05;   7.42;   12.92;    3.12;    1.02;  22.5;-999;  -2.1;  88.40;    1;    76.0;   13.8;eor
       1051;19641101;19641130;    1;  6.42;   5.32;    8.49;    2.56;    1.36;  15.8;-999;  -4.8;  18.40;    1;    44.6;    6.8;eor
       1051;19641201;19641231;    1;  6.12;   0.85;    3.55;   -1.73;    1.06;  14.7;-999;  -9.0;  46.20;    1;    19.6;    2.8;eor
       1051;19650101;19650131;    1;  6.89;   1.84;    4.39;   -0.29;    1.51;  11.0;-999;  -6.0;  29.20;    1;    54.6;   11.6;eor
       1051;19650201;19650228;    1;  7.10;  -1.05;    1.45;   -3.15;    1.95;   6.2;-999; -12.0;  26.90;    1;    39.2;    6.4;eor
       1051;19650301;19650331;    1;  5.14;   1.97;    7.29;   -2.39;    1.31;  16.8;-999; -17.0; 121.90;    1;    59.2;   22.5;eor
       1051;19650401;19650430;    1;  5.73;   7.88;   13.17;    4.02;    1.22;  20.5;-999;  -0.8; 110.00;    1;   103.5;   23.2;eor
       1051;19650501;19650531;    1;  5.70;  12.10;   17.54;    7.87;    1.43;  26.0;-999;   2.1; 134.50;    1;   139.2;   38.1;eor
       1051;19650601;19650630;    1;  5.03;  16.80;   22.62;   11.66;    1.60;  30.2;-999;   6.0; 169.70;    1;    70.9;   13.6;eor
       1051;19650701;19650731;    1;  5.94;  16.83;   22.23;   13.05;    1.70;  32.7;-999;   8.5; 145.30;    1;    86.4;   20.2;eor
       1051;19650801;19650831;    1;  4.23;  16.26;   23.03;   10.81;    1.36;  31.6;-999;   6.7; 198.50;    1;    19.8;   12.0;eor
